Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
AV-Virginia Gray Rec Ctr ICP 2 - 0,11,15,0,15,2,974,17,10,51,81,8,351
AV-Morrow Muni Complex ICP 1 - 0,23,28,2,40,2,529,12,8,26,114,10,106
AV-Morrow Muni Complex ICP 2 - 0,69,69,12,57,8,781,15,18,46,101,20,252
ICC 1 - Absentee by Mail - 29,0,0,0,0,0,5,0,0,0,0,0,0
AV-Flint River Community Ctr ICP 1 - 0,16,18,1,25,1,1211,18,14,49,181,27,356
AV-Flint River Community Ctr ICP 2 - 0,11,9,0,10,3,520,9,5,17,70,13,143
AV-So Clayton Rec Center ICP 1 - 0,46,72,1,66,6,1596,24,20,71,173,46,353
AV-So Clayton Rec Center ICP 2 - 0,42,60,4,64,4,1480,17,12,66,146,40,318
AV-Rhodenizer Rec Center ICP 1 - 0,62,61,3,60,7,2090,24,14,83,179,43,599
AV-Rhodenizer Rec Center ICP 2 - 0,4,7,1,11,0,225,1,3,14,47,9,68
AV-Lake Spivey Rec Center ICP 1 - 0,35,51,2,59,3,496,9,7,48,93,17,154
AV-Lake Spivey Rec Center ICP 2 - 0,67,90,1,69,4,782,12,8,76,93,13,254
AV-Sonna Singleton Gregory Sen Ctr ICP 1 - 0,11,14,1,12,2,858,9,3,23,88,10,252
AV-Northwest Branch Library ICP 1 - 0,11,16,3,6,4,868,17,11,40,121,35,239
AV-Lee HQ Library ICP 1 - 0,45,45,4,47,11,1091,13,18,33,165,29,251
AV-Forest Park Senior Center ICP 1 - 0,29,23,1,29,3,475,7,10,24,90,11,152
ED-Morrow 4 ICP 1 - 0,4,9,0,11,1,142,2,1,5,31,4,20
ED-Jonesboro 19 ICP 1 - 0,8,2,0,2,2,172,6,4,5,46,5,43
ED-Forest Park 4 ICP 1 - 0,16,13,1,13,1,76,3,2,3,26,0,21
ED-Jonesboro 2 ICP 1 - 0,1,1,0,1,1,124,2,0,6,20,2,16
ED-Forest Park 1 ICP 1 - 0,7,10,2,15,2,111,3,4,6,32,4,31
ED-Jonesboro 5 ICP 1 - 0,9,13,0,13,2,116,5,2,5,20,9,27
ED-Jonesboro 7 ICP 1 - 0,12,17,0,13,1,202,3,2,7,44,5,46
ED-Riverdale 12 ICP 1 - 0,2,4,0,6,3,225,7,0,4,31,3,36
ED-Jonesboro 13 ICP 1 - 0,14,10,0,11,3,236,4,2,9,40,2,45
ED-Jonesboro 18 ICP 1 - 0,8,11,0,12,3,226,2,3,8,60,10,41
ED-Jonesboro 20 ICP 1 - 0,10,3,0,1,0,133,3,1,7,15,2,26
ED-Jonesboro 22 ICP 1 - 0,3,9,0,2,0,65,4,1,3,21,8,23
ED-Morrow 2 ICP 1 - 0,5,8,1,11,0,78,2,1,6,32,7,10
ED-Morrow 3 ICP 1 - 0,15,9,1,4,0,132,4,2,10,33,7,30
ED-Morrow 9 ICP 1 - 0,6,6,1,6,0,85,2,4,5,22,1,19
ED-Morrow 10 ICP 1 - 0,6,7,0,13,0,161,4,6,6,22,4,36
ED-Morrow 11 ICP 1 - 0,10,7,1,4,0,164,4,3,2,22,7,33
ED-Jonesboro 3 ICP 1 - 0,6,15,0,13,1,55,0,0,3,13,2,14
ED-Jonesboro 11 ICP 1 - 0,9,21,0,22,2,121,2,2,6,39,6,30
ED-Jonesboro 16 ICP 2 - 0,4,5,0,2,2,149,2,1,7,23,5,18
ED-Riverdale 4 ICP 1 - 0,8,7,0,6,0,218,3,2,6,25,10,55
ED-Lovejoy 8 ICP 1 - 0,1,4,0,2,0,115,0,1,2,15,3,18
ED-Lake City ICP 1 - 0,6,4,0,4,0,169,0,2,4,35,6,28
ED-Oak 3 ICP 1 - 0,3,0,2,1,1,158,3,4,6,34,7,32
ED-Lovejoy 2 ICP 1 - 0,6,3,0,12,3,185,5,2,5,29,0,15
ED-Jonesboro 1 ICP 1 - 0,7,4,0,9,2,209,3,2,8,31,5,35
ED-Jonesboro 8 ICP 1 - 0,5,4,0,4,2,242,7,5,5,34,7,30
ED-Lovejoy 4 ICP 1 - 0,5,13,1,9,0,190,3,9,2,38,3,29
ED-Lovejoy 1 ICP 1 - 0,9,10,2,15,1,371,6,7,21,64,15,61
ED-Lovejoy 3 ICP 1 - 0,4,5,0,4,1,120,2,1,3,16,1,10
ED-Panhandle 2 ICP 1 - 0,20,29,1,37,3,367,4,2,10,57,11,66
ED-Panhandle 1 ICP 1 - 0,9,5,0,11,0,269,4,4,6,39,7,39
ED-Oak 2 ICP 1 - 0,2,2,0,1,1,76,0,2,1,14,3,14
ED-Oak 6 ICP 1 - 0,0,1,0,2,0,75,0,0,1,11,2,7
ED-Morrow 1 ICP 1 - 0,5,4,2,6,1,234,2,2,8,32,8,51
ED-Riverdale 5 ICP 1 - 0,5,6,2,9,2,178,2,2,7,36,5,50
ED-Lovejoy 7 ICP 1 - 0,13,14,0,11,0,328,6,1,9,34,11,43
ED-Lovejoy 5 ICP 1 - 0,4,1,1,5,0,184,6,3,8,36,4,42
ED-Jonesboro 15 ICP 1 - 0,3,3,0,7,1,101,2,2,7,37,1,11
ED-Oak 4 ICP 1 - 0,3,4,0,1,0,178,3,3,4,37,6,21
ED-Riverdale 9 ICP 1 - 0,3,5,0,2,1,172,4,1,4,29,3,35
ED-Riverdale 6 ICP 1 - 0,6,4,1,8,1,126,2,5,3,49,4,22
ED-Jonesboro 9 ICP 1 - 0,2,1,0,9,1,52,2,2,5,19,5,11
ED-Jonesboro 21 ICP 1 - 0,10,3,0,1,0,226,4,1,16,34,9,49
ED-Jonesboro 4 ICP 1 - 0,6,9,1,12,2,99,2,2,1,16,6,18
ED-Riverdale 1 ICP 1 - 0,1,3,0,7,0,178,2,2,13,27,5,36
ED-Jonesboro 6 ICP 1 - 0,34,35,0,49,2,99,2,1,19,20,4,33
ED-Jonesboro 12 ICP 1 - 0,2,6,0,4,0,142,0,2,5,27,2,35
ED-Jonesboro 17 ICP 1 - 0,1,2,0,7,0,145,4,1,2,30,6,34
ED-Riverdale 10 ICP 1 - 0,2,0,0,2,0,122,1,1,3,20,4,14
ED-Ellenwood 2 ICP 1 - 0,6,2,0,3,1,287,4,6,9,66,8,74
ED-Riverdale 7 ICP 1 - 0,4,7,0,7,1,110,2,2,1,26,3,18
ED-Riverdale 8 ICP 1 - 0,9,8,0,9,3,222,2,4,13,47,7,65
ED-Riverdale 11 ICP 1 - 0,4,4,0,7,0,166,1,2,9,19,3,37
ED-Jonesboro 14 ICP 1 - 0,36,29,0,49,2,266,4,1,13,59,10,54
ED-Oak 5 ICP 1 - 0,4,1,0,0,0,73,2,3,1,15,0,6
ED-Riverdale 3 ICP 1 - 0,3,4,2,2,3,231,2,7,7,40,5,46
ED-Riverdale 2 ICP 1 - 0,3,3,1,6,1,227,3,6,7,39,3,42
ED-Ellenwood 1 ICP 1 - 0,2,5,0,5,0,234,5,1,5,61,7,51
ED-Morrow 5 ICP 1 - 0,3,5,0,6,2,204,6,2,2,29,4,48
ED-Morrow 8 ICP 1 - 0,3,5,0,9,0,252,6,4,6,38,4,49
ED-Forest Park 6 ICP 1 - 0,5,5,0,9,2,59,2,0,2,22,6,21
ED-Forest Park 2 ICP 1 - 0,10,7,1,6,0,130,3,1,5,36,7,39
ED-Oak 1 ICP 1 - 0,1,2,0,1,2,167,3,2,5,34,4,24
ED-Forest Park 5 ICP 1 - 0,8,5,0,14,2,146,1,2,5,44,4,23
ED-Morrow 7 ICP 1 - 0,7,3,1,2,0,106,2,6,2,22,7,16
ED-Lovejoy 6 ICP 1 - 0,6,8,0,6,0,313,7,5,12,34,16,40
ED-Forest Park 3 ICP 1 - 0,10,7,0,7,0,97,4,2,1,48,8,21
ED-Morrow 6 ICP 1 - 0,5,11,2,16,0,184,6,5,7,56,4,38
ICC-Election Day - 1,0,0,0,0,0,12,0,0,0,0,0,0
ICC-Election Day - 2,0,0,0,0,0,10,0,0,0,0,0,2
ICC-Election Day - 3,2,1,0,0,0,50,1,2,1,8,2,6
ICC-Election Day - 4,1,2,0,0,1,30,0,0,0,10,1,7
ICC-Election Day - 5,0,0,0,3,0,55,1,0,0,3,1,8
ICC 1 - Absentee by Mail - 30,0,0,0,0,0,0,0,0,0,1,0,0
ICC 1 - Absentee by Mail - 31,0,0,0,0,0,0,0,0,0,0,0,0
ICC-Provisional - 1,0,0,0,0,0,24,1,0,0,4,0,3
