Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
ED-UC02A-E-F-G ICP 1 - 0,3,3,0,4,1,444,11,2,9,93,8,62
ED-JC07-JC11 ICP 2 - 0,49,89,4,83,6,124,7,2,20,49,4,5
ED-01B-01E ICP 1 - 0,4,13,1,22,3,159,3,10,78,536,9,36
ED-JC07-JC11 ICP 1 - 0,29,68,8,67,6,88,1,2,17,49,1,9
ED-01B-01E ICP 2 - 0,10,17,3,25,4,177,7,14,91,580,5,35
ED-02B-02C-04F-05D ICP 1 - 0,8,16,3,11,6,298,9,10,34,216,7,44
ED-SC01B ICP 1 - 0,2,2,0,2,0,248,8,3,13,46,6,49
ED-02B-02C-04F-05D ICP 2 - 0,2,4,2,7,0,125,9,7,18,88,4,11
ED-SC07C-SC211-SC212 ICP 1 - 0,5,10,0,14,4,653,14,4,17,135,12,97
ED-04B-04W ICP 1 - 0,0,0,0,1,1,83,2,1,3,39,0,20
ED-SC11A-11B-SC29A-C ICP 1 - 0,3,4,0,1,1,243,4,2,9,48,8,65
ED-SC11A-11B-SC29A-C ICP 2 - 0,0,4,0,1,0,156,3,2,3,39,1,51
ED-12E1-12J-12M ICP 1 - 0,2,4,0,1,0,225,4,2,6,73,6,41
ED-12E1-12J-12M ICP 2 - 0,4,5,1,2,1,246,6,1,5,103,8,53
ED-SC20 ICP 1 - 0,3,3,1,4,0,257,4,0,4,81,6,41
ED-EP04A-SC08J-SC19A-B-C ICP 1 - 0,1,6,1,2,1,267,5,2,11,68,4,78
ED-FA01C-D ICP 1 - 0,3,2,2,4,0,84,5,0,0,20,0,9
ED-CP081-083-084-A-SC10 ICP 1 - 0,1,1,1,0,1,126,2,2,0,13,7,32
ED-RW04-RW20 ICP 1 - 0,67,144,11,199,19,296,11,19,66,227,12,27
ED-SC09A-B-C-SC27 ICP 1 - 0,3,2,0,3,1,292,7,2,5,51,11,95
ED-JC18-JC19-JC19A ICP 1 - 0,45,69,6,109,7,95,2,3,31,80,9,12
ED-JC18-JC19-JC19A ICP 2 - 0,35,50,3,68,4,74,5,6,20,50,4,4
ED-SC09A-B-C-SC27 ICP 2 - 0,2,7,1,3,2,252,5,2,6,47,3,63
ED-SC08A-B-D-E-F-G-i-K-UC01A-B-C-E ICP 2 - 0,5,3,0,3,1,349,6,3,11,81,11,65
ED-RW21A-SS01-SS01A ICP 1 - 0,69,136,4,181,13,118,5,3,45,86,4,17
ED-RW21A-SS01-SS01A ICP 2 - 0,43,68,1,104,10,46,2,2,23,49,3,5
ED-SC08A-B-D-E-F-G-i-K-UC01A-B-C-E ICP 1 - 0,4,2,0,2,2,358,12,3,5,68,7,64
ED-JC02-JC06 ICP 2 - 0,17,22,0,26,2,26,1,0,12,25,1,1
ED-SC05B-C-E-H-SC07D-F-SC15A-B ICP 2 - 0,3,6,0,5,0,393,8,3,18,87,7,58
ED-JC02-JC06 ICP 1 - 0,29,59,4,57,5,96,0,3,27,46,6,8
ED-SC05B-C-E-H-SC07D-F-SC15A-B ICP 1 - 0,4,7,0,4,0,494,14,1,14,113,7,88
ED-AP01B-AP07A-AP10-AP12C ICP 1 - 0,45,96,7,101,14,98,2,11,22,62,7,11
ED-SC05A-SC13-SC13A ICP 1 - 0,11,13,1,26,2,451,6,1,9,114,4,77
ED-AP01B-AP07A-AP10-AP12C ICP 2 - 0,37,95,6,77,5,109,1,8,18,70,5,10
ED-SC18A-B-C-D ICP 1 - 0,4,4,0,2,1,425,19,2,14,101,12,72
ED-12A-12A1-12D-12G ICP 1 - 0,6,6,0,8,0,207,4,3,9,147,8,41
ED-12A-12A1-12D-12G ICP 2 - 0,4,4,1,4,2,224,8,10,12,181,8,61
ED-SC05D-G-SC15-SC20A ICP 1 - 0,6,3,0,6,0,378,5,4,3,93,3,50
ED-01H-02S-05A1-05B-C-K ICP 1.1 - 0,8,5,0,19,1,265,11,17,27,355,14,44
ED-SC05D-G-SC15-SC20A ICP 2 - 0,6,4,1,3,2,349,7,2,7,99,11,55
ED-01H-02S-05A1-05B-C-K ICP 2.2 - 0,10,3,0,10,0,203,9,17,17,268,12,38
ED-FA01B ICP 1 - 0,9,6,1,9,3,282,5,4,12,56,4,46
ED-FA01B ICP 2 - 0,5,3,0,5,1,188,5,2,4,46,12,29
ED-SC01A-SC01C-SC01D-SC31 ICP 1 - 0,2,11,1,7,4,526,5,3,24,137,13,115
ED-02E-05A2 ICP 1 - 0,8,10,4,30,3,269,13,25,84,687,16,42
ED-EP03A-B-C-EP04C-D ICP 2 - 0,2,5,0,5,1,241,8,2,16,62,9,79
"ED-CP011-CP012,CP01B,CP02,CP04A ICP 1 - 0",10,19,1,37,1,222,14,2,19,129,10,61
ED-SC02-SC02A-SC32 ICP 1 - 0,7,3,0,4,0,364,2,2,10,71,6,77
ED-SS19A-SS22 ICP 1 - 0,28,36,1,80,2,204,10,7,25,101,11,13
ICC - Absentee By Mail 1.1 - 51,0,0,0,0,0,6,0,0,0,3,0,2
ICC - Absentee By Mail 1.1 - 53,1,1,0,2,0,3,0,0,0,2,0,1
ICC - Absentee By Mail 1.1 - 54,0,0,0,0,0,1,0,0,0,0,0,1
ICC - Absentee By Mail 1.1 - 55,0,0,0,1,0,1,0,0,0,0,1,1
ICC - ED - PA01 - 1,13,8,0,13,2,144,1,1,7,25,7,23
ICC - ED - PA01 - 2,3,4,0,3,1,35,0,1,2,7,4,8
ICC - ED - PA01 - 3,2,0,0,3,1,40,0,0,4,7,2,4
ICC - Absentee By Mail 1.1 - 56,0,0,0,0,0,1,0,0,0,1,0,0
ICC - Provisional 3 - 1,4,14,2,13,0,133,6,4,11,41,4,14
ICC - Provisional 3 - 2,2,1,0,1,0,20,1,0,0,2,0,3
ICC - Provisional 3 - 3,1,0,0,1,1,5,0,1,0,3,0,0
ICC - ED-09B-09M-09N ICP 1 - 1,0,7,0,3,0,40,0,2,4,52,0,6
ICC - ED-09B-09M-09N ICP 1 - 2,1,2,0,1,0,26,1,1,6,22,1,4
ICC -ED-06D-06D1-06D2 ICP 2 - 1,4,13,0,13,0,44,0,5,25,85,0,5
ICC -ED-06D-06D1-06D2 ICP 2 - 2,6,13,0,26,2,60,1,4,45,126,1,11
ICC - ED-09B-09M-09N ICP 2 - 1,0,0,1,10,1,24,0,1,2,41,0,3
ICC - ED-09B-09M-09N ICP 2 - 2,1,3,0,5,0,30,1,0,4,43,0,3
ICC -ED-AP03-RW05-RW05A ICP 1 - 1,14,25,2,34,4,79,4,5,20,66,5,5
ICC -ED-AP03-RW05-RW05A ICP 1 - 2,11,14,0,18,0,39,1,1,7,27,3,1
ICC - ED-09B-09M-09N ICP 2 - 3,0,0,1,4,1,29,2,0,5,60,0,6
ICC - ED-09B-09M-09N ICP 2 - 4,2,1,0,8,0,40,2,1,3,54,1,9
ICC - ED-09B-09M-09N ICP 2 - 5,0,1,0,9,0,24,2,0,0,33,1,3
ICC - ED-09B-09M-09N ICP 2 - 6,1,7,1,4,0,23,1,0,3,43,3,6
ICC - ED-09B-09M-09N ICP 2 - 7,0,7,2,9,0,25,2,1,3,48,1,3
ICC - ED-09B-09M-09N ICP 2 - 8,2,3,0,7,0,49,1,0,2,62,0,8
ICC - ED-09B-09M-09N ICP 2 - 9,0,1,0,8,1,40,4,0,4,60,3,7
ICC - ED-09B-09M-09N ICP 2 - 10,2,3,1,5,2,25,1,1,3,48,0,6
ICC - ED-09B-09M-09N ICP 2 - 11,2,3,2,3,2,15,0,0,1,24,0,1
ICC -ED-02A1 ICP 1 - 1,8,7,0,10,0,69,1,3,25,97,2,7
ICC - Palmetto Library ICP 1 - 1,0,0,0,0,1,1,0,0,0,0,0,0
ICC - Palmetto Library ICP 1 - 2,0,0,0,0,0,0,0,0,0,0,0,1
ICC - Palmetto Library ICP 1 - 3,0,0,0,0,0,1,0,0,0,0,0,0
ICC - Palmetto Library ICP 1 - 4,0,0,0,0,0,8,0,0,2,0,1,0
ICC - AV-Palmetto Library ICP 2 - 1,15,19,1,30,4,141,3,0,29,33,6,35
ICC - AV-Palmetto Library ICP 2 - 2,24,29,0,25,0,196,2,1,36,36,2,47
ICC - AV-Etris-Darnell Comm Rec ICP 1 - 1,0,0,0,2,0,16,2,0,0,2,0,8
ICC - AV-S Fulton Service Ctr ICP 2 - 1,1,1,0,2,2,186,7,1,5,35,4,50
ICC - AV-S Fulton Service Ctr ICP 3 - 1,0,0,0,0,0,117,1,3,5,18,2,24
ICC - AV-S Fulton Service Ctr ICP 2 - 2,4,2,0,3,2,238,3,3,10,38,1,61
ICC - AV-S Fulton Service Ctr ICP 3 - 2,0,0,0,3,0,91,2,0,8,15,1,19
ICC - AV-S Fulton Service Ctr ICP 2 - 3,3,1,0,2,0,190,4,4,9,17,2,46
ICC - AV-S Fulton Service Ctr ICP 3 - 3,1,3,0,1,0,106,0,0,1,21,2,30
ICC - AV-S Fulton Service Ctr ICP 2 - 4,5,3,0,1,0,163,3,2,8,16,7,47
ICC - AV-S Fulton Service Ctr ICP 3 - 4,2,0,0,1,0,126,3,0,2,30,1,18
ICC - AV-S Fulton Service Ctr ICP 3 - 5,1,1,1,3,0,145,3,1,12,21,4,28
ICC -AV- Roswell Library ICP 3 - 1,31,34,0,52,4,46,0,7,18,45,3,12
ICC - AV-S Fulton Service Ctr ICP 2 - 5,1,0,0,0,0,164,4,2,7,15,5,49
ICC - AV-S Fulton Service Ctr ICP 3 - 6,2,0,0,2,0,53,1,0,2,6,0,20
ICC -AV- Roswell Library ICP 3 - 2,25,32,1,39,2,62,1,2,22,50,0,9
ICC -AV- Roswell Library ICP 3 - 3,20,47,1,59,5,53,4,1,12,51,1,14
ICC - AV-S Fulton Service Ctr ICP 3 - 7,2,1,0,2,0,83,0,0,1,5,0,29
ICC - AV-S Fulton Service Ctr ICP 3 - 8,1,1,0,2,0,61,0,2,3,4,3,25
ICC -AV- Roswell Library ICP 3 - 4,22,48,3,54,2,45,4,0,18,56,1,6
ICC -AV- Roswell Library ICP 3 - 5,17,53,5,46,6,68,1,1,23,54,1,8
ICC - AV-S Fulton Service Ctr ICP 3 - 9,1,3,0,3,0,98,0,0,3,8,1,32
ICC -AV- Roswell Library ICP 3 - 6,18,38,2,61,5,45,2,3,16,46,2,6
ICC - AV-S Fulton Service Ctr ICP 3 - 10,1,0,0,0,0,54,1,0,3,4,0,16
ICC - ED-UC031-UC033 ICP 1 - 1,12,14,0,15,5,141,1,1,2,26,5,26
ICC - AV-S Fulton Service Ctr ICP 3 - 11,1,0,0,0,0,3,1,0,0,0,0,0
ICC - ED-UC031-UC033 ICP 1 - 2,9,4,1,11,1,116,4,1,3,16,2,25
ICC - AV-Palmetto Library ICP 3 - 8,12,9,1,8,0,75,0,2,4,8,0,15
ICC - AV-Palmetto Library ICP 3 - 9,7,5,0,4,0,27,0,0,4,7,1,5
ICC -AV- Roswell Library ICP 3 - 7,15,49,1,51,2,47,1,1,19,44,2,6
ICC - AV-Palmetto Library ICP 3 - 10,11,4,0,8,0,57,0,0,10,10,0,23
ICC -AV- Roswell Library ICP 3 - 8,21,47,2,65,4,68,1,4,19,54,2,10
ICC - AV-S Fulton Service Ctr ICP 2 - 6,0,0,0,0,0,0,0,0,0,0,0,1
ICC - AV-Palmetto Library ICP 3 - 11,4,6,0,8,1,54,0,1,11,17,0,11
ICC - AV-Palmetto Library ICP 3 - 12,11,5,0,9,0,63,2,1,14,23,3,16
ICC -AV-Garner Library ICP 4 - 1,4,5,0,6,0,69,1,1,59,129,2,25
ICC - AV-Palmetto Library ICP 3 - 13,4,7,0,6,1,45,0,0,3,5,1,15
ICC - AV-Palmetto Library ICP 3 - 14,0,2,1,2,0,20,0,1,3,2,3,6
ICC -AV-Garner Library ICP 4 - 2,3,6,0,12,1,67,4,5,36,134,3,14
ICC -AV-Garner Library ICP 4 - 3,5,2,3,12,0,67,3,6,41,149,1,18
ICC -AV-Garner Library ICP 4 - 4,3,7,1,7,1,79,3,1,51,133,0,30
ICC -AV-Garner Library ICP 4 - 5,3,4,1,13,1,84,1,3,51,147,4,19
ICC -AV-Garner Library ICP 4 - 6,2,8,1,14,0,83,2,5,55,97,1,32
ICC -AV-Garner Library ICP 4 - 7,8,9,1,11,4,74,1,4,46,115,3,19
ICC -AV-Garner Library ICP 4 - 8,4,3,0,8,4,56,4,1,45,127,0,16
ICC -AV-Garner Library ICP 4 - 9,2,3,1,8,1,31,0,2,27,69,1,11
ICC -AV-Garner Library ICP 4 - 10,2,5,0,7,3,70,1,6,30,156,2,18
ICC -AV-Garner Library ICP 4 - 11,6,1,0,9,0,70,4,9,31,153,1,13
ICC -AV-Garner Library ICP 4 - 12,7,8,0,13,2,98,2,6,62,184,6,22
ICC -AV-Garner Library ICP 4 - 13,3,6,0,5,2,66,2,4,24,137,1,24
ICC -AV Grant Park Rec Ctr ICP 1 - 1,0,0,1,3,0,30,3,2,6,48,0,7
ICC - AV-Grant Park Rec Ctr ICP 3 - 1,2,0,1,2,0,71,2,8,11,162,2,18
ICC -AV-Grant Park Rec Ctr ICP 2 - 1,1,1,0,1,0,29,3,4,3,89,1,4
ICC - AV-Grant Park Rec Ctr ICP 3 - 2,2,3,0,8,2,56,0,2,19,141,5,18
ICC -AV-Grant Park Rec Ctr ICP 2 - 2,0,0,0,0,0,13,0,0,2,42,0,6
ICC - AV-Grant Park Rec Ctr ICP 3 - 3,1,3,0,9,2,81,1,1,13,146,6,24
ICC -AV-Grant Park Rec Ctr ICP 2 - 3,0,0,0,2,1,38,1,1,8,91,1,3
ICC - AV-Grant Park Rec Ctr ICP 3 - 4,2,4,0,9,0,82,2,5,29,125,0,26
ICC -AV-Grant Park Rec Ctr ICP 2 - 4,0,0,1,0,0,19,0,1,4,37,0,5
ICC - AV-Grant Park Rec Ctr ICP 3 - 5,0,3,0,11,1,65,1,2,14,170,1,14
ICC -AV-Grant Park Rec Ctr ICP 2 - 5,0,2,1,2,0,33,2,1,6,66,2,3
ICC -AV-Grant Park Rec Ctr ICP 2 - 6,0,0,0,1,0,16,0,0,2,27,0,1
ICC - AV-Grant Park Rec Ctr ICP 3 - 6,1,2,1,6,2,79,3,4,16,184,3,13
ICC -AV-Grant Park Rec Ctr ICP 2 - 7,0,0,1,4,0,66,1,2,13,97,2,10
ICC - AV-Grant Park Rec Ctr ICP 3 - 7,1,2,1,1,0,43,3,4,11,178,4,14
ICC -AV-Grant Park Rec Ctr ICP 2 - 8,0,0,0,0,0,3,0,0,1,7,1,0
ICC -AV-Grant Park Rec Ctr ICP 2 - 9,1,2,1,4,3,28,1,0,12,79,2,5
ICC -AV-Grant Park Rec Ctr ICP 2 - 10,0,1,0,3,1,37,2,0,4,51,0,7
ICC - AV Etris-Darnell Comm Rec ICP 2 - 1,3,1,0,1,1,162,4,0,5,13,3,33
ICC - AV Etris-Darnell Comm Rec ICP 2 - 2,1,2,1,1,1,169,3,0,2,25,9,35
ICC -AV-Grant Park Rec Ctr ICP 2 - 11,1,5,0,3,0,33,0,1,15,47,1,19
ICC -AV-Grant Park Rec Ctr ICP 2 - 12,2,3,0,1,0,19,1,0,6,35,1,5
ICC -AV-Grant Park Rec Ctr ICP 2 - 13,0,0,0,0,0,9,0,0,2,6,0,1
ICC -AV-Grant Park Rec Ctr ICP 2 - 14,1,1,0,1,0,20,0,3,8,31,0,3
ICC -AV-Grant Park Rec Ctr ICP 2 - 15,0,5,0,5,0,36,1,0,10,57,3,6
ICC -AV-Grant Park Rec Ctr ICP 2 - 16,0,2,0,2,0,37,1,4,18,65,1,15
ICC -AV-Grant Park Rec Ctr ICP 2 - 17,0,1,0,5,2,39,1,1,13,78,1,16
ICC -AV-Grant Park Rec Ctr ICP 2 - 18,0,2,0,3,2,23,0,2,9,58,1,9
ICC -AV-Grant Park Rec Ctr ICP 2 - 19,1,2,0,5,0,35,0,2,5,60,0,8
ICC -AV-Grant Park Rec Ctr ICP 2 - 20,1,3,1,5,1,32,1,2,6,69,0,7
ICC -AV-Grant Park Rec Ctr ICP 2 - 21,0,0,0,0,1,8,0,1,3,21,0,0
ICC -AV Grant Park Rec Ctr ICP 1 - 2,0,0,0,0,0,0,0,0,0,0,0,1
ICC -AV-Grant Park Rec Ctr ICP 2 - 22,0,0,0,0,0,0,0,0,0,2,0,0
ICC - AV-Grant Park Rec Ctr ICP 3 - 8,0,0,0,0,0,0,0,0,1,2,0,0
