Batch Name,"US Senate - Rep - Earl L. ""Buddy"" Carter",US Senate - Rep - Mike Collins,US Senate - Rep - John F. Coyne III,US Senate - Rep - Derek Dooley,"US Senate - Rep - Jonathan ""Jon"" McColumn",Governor - Dem - Keisha Lance Bottoms,Governor - Dem - Olu Brown,Governor - Dem - Amanda Duffy,Governor - Dem - Geoff Duncan,Governor - Dem - Jason Esteves,Governor - Dem - Derrick Jackson,"Governor - Dem - Michael ""Mike"" Thurmond"
ICC-Absentee by Mail 1 - 303,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 304,0,0,0,0,0,0,0,0,0,0,0,1
ICC-Absentee by Mail 1 - 301,0,0,0,0,0,0,0,1,1,0,0,0
ICC-Absentee by Mail 1 - 28,2,1,1,0,0,2,0,0,0,2,0,2
ICC-Absentee by Mail 1 - 30,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 305,0,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 3,1,2,0,0,0,5,0,0,0,2,0,0
ICC-Absentee by Mail 1 - 299,2,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 300,0,0,0,2,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 310,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 312,0,0,0,0,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 1 - 306,0,1,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 313,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 311,0,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 298,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 309,0,0,0,1,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 307,0,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 308,0,1,0,2,0,2,0,0,0,1,0,1
ICC-Absentee by Mail 1 - 31,0,1,0,5,0,1,0,0,2,1,0,0
ICC-Absentee by Mail 1 - 297,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 284,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 287,0,0,0,0,0,0,0,0,0,0,0,1
ICC-Absentee by Mail 1 - 286,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 285,0,0,0,0,0,0,0,0,0,0,1,0
ICC-Absentee by Mail 1 - 283,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 288,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 281,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 280,0,0,0,0,0,1,0,0,1,0,0,0
ICC-Absentee by Mail 1 - 282,0,0,0,0,0,1,0,0,0,1,0,0
ICC-Absentee by Mail 1 - 296,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 295,0,0,0,0,0,1,0,0,2,0,0,0
ICC-Absentee by Mail 1 - 293,0,0,0,0,0,2,0,0,0,1,0,0
ICC-Absentee by Mail 1 - 294,0,2,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 289,0,0,0,1,0,0,0,0,1,1,0,0
ICC-Absentee by Mail 1 - 290,0,0,0,0,2,0,0,0,0,0,0,1
ICC-Absentee by Mail 1 - 291,1,0,0,0,1,0,0,0,0,0,0,0
ICC-Absentee by Mail 1 - 1,0,0,0,0,0,3,0,0,0,1,0,0
ICC-Absentee by Mail 1 - 292,0,0,0,0,0,0,0,0,0,0,1,0
ICC-Absentee by Mail 1 - 29,0,0,0,1,2,3,0,0,1,2,0,1
ICC-Absentee by Mail 2 - 181,0,2,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 184,0,0,0,0,0,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 183,0,0,0,0,0,2,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 99,0,1,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 182,0,3,0,1,1,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 185,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 180,0,0,1,2,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 186,0,0,0,0,0,2,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 187,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 18,1,3,0,1,0,1,0,0,2,2,0,0
ICC-Absentee by Mail 2 - 191,0,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 188,0,0,0,0,0,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 192,0,0,0,2,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 190,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 19,0,2,0,2,0,0,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 189,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 179,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 167,2,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 177,0,0,0,2,0,0,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 178,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 163,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 166,0,0,0,0,0,1,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 165,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 164,0,0,0,1,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 168,2,0,2,0,0,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 176,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 169,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 170,0,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 175,0,0,0,0,0,2,0,0,0,0,0,2
ICC-Absentee by Mail 2 - 17,3,0,0,0,0,0,0,0,0,1,0,1
ICC-Absentee by Mail 2 - 173,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 174,0,0,0,0,0,0,0,0,0,0,0,2
ICC-Absentee by Mail 2 - 193,0,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 171,0,0,0,0,0,2,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 172,1,0,0,0,0,0,0,0,0,0,0,3
ICC-Absentee by Mail 2 - 213,0,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 212,0,0,0,2,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 214,0,0,0,1,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 215,0,0,0,1,1,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 194,1,0,0,0,0,0,0,0,1,3,0,0
ICC-Absentee by Mail 2 - 216,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 218,2,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 210,0,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 217,0,0,0,2,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 211,0,1,0,0,0,3,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 220,0,0,0,0,0,2,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 222,0,0,0,2,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 219,2,3,0,2,0,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 223,0,0,0,0,0,3,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 221,0,3,0,1,0,1,0,0,4,0,0,0
ICC-Absentee by Mail 2 - 209,0,0,0,0,0,0,0,0,0,2,0,0
ICC-Absentee by Mail 2 - 199,1,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 21,3,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 22,0,0,0,0,0,0,0,0,0,2,0,0
ICC-Absentee by Mail 2 - 208,0,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 197,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 196,3,0,0,0,0,0,0,0,0,0,1,0
ICC-Absentee by Mail 2 - 198,0,0,0,2,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 2,0,0,0,0,0,2,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 195,0,2,0,0,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 200,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 201,0,0,0,0,0,2,3,0,0,0,0,0
ICC-Absentee by Mail 2 - 206,0,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 20,0,2,0,1,0,6,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 207,0,0,0,0,0,0,0,0,0,1,0,1
ICC-Absentee by Mail 2 - 162,2,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 202,0,0,0,0,0,3,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 204,0,0,0,0,0,3,0,0,0,0,1,0
ICC-Absentee by Mail 2 - 205,0,1,0,3,0,2,0,1,0,0,0,0
ICC-Absentee by Mail 2 - 203,0,0,0,1,0,2,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 120,0,1,0,1,0,2,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 118,1,0,0,1,0,3,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 119,0,0,0,1,0,2,0,0,2,0,0,1
ICC-Absentee by Mail 2 - 161,0,0,0,4,0,8,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 12,3,2,0,0,0,2,0,0,2,1,0,0
ICC-Absentee by Mail 2 - 116,0,0,0,0,0,0,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 123,0,0,0,1,2,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 121,0,1,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 122,0,0,1,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 117,0,0,0,1,0,4,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 127,0,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 128,0,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 129,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 124,2,2,0,1,0,2,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 126,1,2,0,3,0,1,0,0,0,3,0,0
ICC-Absentee by Mail 2 - 114,0,4,0,0,0,0,0,0,5,0,0,0
ICC-Absentee by Mail 2 - 115,1,0,0,3,1,1,0,0,1,2,0,0
ICC-Absentee by Mail 2 - 125,0,4,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 113,1,0,0,0,0,1,0,0,0,2,0,0
ICC-Absentee by Mail 2 - 103,0,2,0,1,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 104,0,1,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 102,1,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 100,1,0,0,0,0,3,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 101,1,3,0,1,0,1,0,0,1,0,0,1
ICC-Absentee by Mail 2 - 10,1,3,1,1,0,3,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 106,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 112,0,0,0,0,0,0,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 107,0,0,0,0,0,3,0,0,0,0,0,2
ICC-Absentee by Mail 2 - 105,1,1,0,3,0,5,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 111,0,0,0,0,0,4,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 11,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 108,1,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 109,0,3,0,2,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 13,0,0,0,0,0,2,0,0,1,3,0,0
ICC-Absentee by Mail 2 - 110,0,2,0,0,0,4,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 130,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 151,0,0,0,1,0,4,0,0,1,0,0,2
ICC-Absentee by Mail 2 - 15,0,2,0,1,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 150,0,1,0,1,0,2,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 152,1,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 155,0,0,0,0,0,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 149,0,0,0,0,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 153,0,0,0,0,0,0,0,1,1,0,0,0
ICC-Absentee by Mail 2 - 154,1,2,0,2,2,3,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 148,0,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 156,0,0,0,0,0,1,0,0,1,1,0,0
ICC-Absentee by Mail 2 - 159,0,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 160,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 16,2,1,0,2,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 158,0,0,0,1,0,1,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 145,2,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 146,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 157,0,0,0,0,0,1,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 147,0,2,0,1,0,2,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 135,0,1,0,1,0,3,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 136,0,1,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 133,0,0,0,1,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 134,0,2,0,0,1,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 132,1,0,0,1,0,0,0,0,3,1,0,2
ICC-Absentee by Mail 2 - 131,0,0,0,3,1,3,0,0,0,2,0,0
ICC-Absentee by Mail 2 - 139,0,3,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 144,1,0,0,3,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 143,0,0,0,0,0,0,1,0,1,0,0,0
ICC-Absentee by Mail 2 - 137,1,0,0,2,0,0,0,0,1,5,0,0
ICC-Absentee by Mail 2 - 138,4,1,0,3,0,1,0,2,0,2,1,0
ICC-Absentee by Mail 2 - 141,0,0,0,1,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 14,1,0,0,2,0,2,0,0,1,1,0,3
ICC-Absentee by Mail 2 - 224,2,1,0,0,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 142,2,1,0,2,0,0,0,1,0,3,0,0
ICC-Absentee by Mail 2 - 140,2,0,0,1,2,2,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 225,2,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 58,0,0,0,0,0,8,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 56,0,0,0,0,0,4,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 57,0,0,0,0,0,5,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 55,0,1,0,0,0,2,0,0,1,0,0,1
ICC-Absentee by Mail 2 - 53,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 59,1,0,0,0,0,0,0,0,0,3,0,0
ICC-Absentee by Mail 2 - 6,0,1,0,1,0,4,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 60,0,0,0,0,0,7,0,0,0,3,0,2
ICC-Absentee by Mail 2 - 54,2,0,0,0,0,5,1,0,0,2,0,0
ICC-Absentee by Mail 2 - 61,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 64,0,2,0,1,0,2,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 63,3,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 66,0,4,0,2,0,2,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 65,0,1,0,0,0,2,0,0,3,1,0,2
ICC-Absentee by Mail 2 - 51,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 50,0,0,0,0,0,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 52,0,1,0,0,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 62,1,0,0,2,1,2,0,1,0,1,0,0
ICC-Absentee by Mail 2 - 40,0,0,0,0,0,3,0,0,0,0,1,0
ICC-Absentee by Mail 2 - 39,2,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 41,4,0,0,1,0,5,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 4,1,1,0,1,0,3,0,2,1,1,0,0
ICC-Absentee by Mail 2 - 38,2,2,0,3,0,3,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 37,2,3,0,1,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 49,2,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 43,0,1,0,0,0,3,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 5,0,3,0,0,0,0,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 42,0,0,0,3,0,2,0,0,2,3,0,0
ICC-Absentee by Mail 2 - 44,0,0,0,1,0,1,0,0,3,0,0,0
ICC-Absentee by Mail 2 - 46,0,0,0,0,0,3,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 47,2,2,0,0,1,2,0,0,0,2,0,0
ICC-Absentee by Mail 2 - 67,2,1,0,2,0,3,0,0,1,0,0,1
ICC-Absentee by Mail 2 - 45,0,3,0,0,0,2,0,0,2,0,0,1
ICC-Absentee by Mail 2 - 48,2,3,0,1,0,3,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 68,0,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 9,0,0,0,0,1,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 88,2,0,0,0,0,2,0,0,0,0,0,3
ICC-Absentee by Mail 2 - 89,0,2,0,0,0,1,0,0,3,2,0,1
ICC-Absentee by Mail 2 - 87,3,0,0,2,0,3,0,0,1,1,0,0
ICC-Absentee by Mail 2 - 92,0,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 91,0,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 85,0,0,0,0,1,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 86,0,0,0,0,0,1,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 90,0,0,0,0,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 95,0,0,0,0,0,0,0,0,0,0,1,0
ICC-Absentee by Mail 2 - 97,0,0,0,2,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 98,0,0,0,0,0,1,0,0,0,0,2,0
ICC-Absentee by Mail 2 - 93,0,0,0,1,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 96,1,1,0,0,0,2,0,0,0,1,0,2
ICC-Absentee by Mail 2 - 84,1,0,0,0,0,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 94,0,1,0,3,0,1,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 83,3,3,0,1,0,2,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 82,0,0,0,1,0,2,0,0,1,1,0,0
ICC-Absentee by Mail 2 - 72,1,0,0,0,0,5,0,0,0,1,0,2
ICC-Absentee by Mail 2 - 71,0,0,0,0,0,1,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 7,3,0,0,1,1,1,0,0,1,1,0,1
ICC-Absentee by Mail 2 - 70,0,1,0,1,0,2,0,0,1,3,0,0
ICC-Absentee by Mail 2 - 69,2,1,1,3,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 73,4,0,0,2,0,2,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 75,0,0,0,3,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 81,0,1,0,1,0,1,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 76,1,3,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 80,0,1,0,1,0,2,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 74,1,1,0,0,0,3,0,0,1,1,0,0
ICC-Absentee by Mail 2 - 8,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 36,0,0,0,0,0,2,0,0,0,1,0,2
ICC-Absentee by Mail 2 - 77,0,1,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 78,0,2,0,2,1,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 79,0,0,0,0,0,8,0,0,0,2,0,1
ICC-Absentee by Mail 2 - 35,0,0,0,0,0,1,0,0,0,0,0,2
ICC-Absentee by Mail 2 - 246,0,1,0,0,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 247,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 245,0,0,0,2,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 244,0,0,0,0,0,0,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 242,0,3,0,3,0,1,0,0,2,1,0,0
ICC-Absentee by Mail 2 - 243,2,3,0,2,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 248,0,0,0,0,0,0,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 249,0,0,0,0,0,3,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 25,1,0,0,1,0,6,0,0,1,0,0,1
ICC-Absentee by Mail 2 - 254,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 255,0,0,0,1,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 253,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 252,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 250,0,1,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 251,0,0,0,0,0,3,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 241,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 240,0,0,0,0,0,1,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 24,0,0,0,2,0,2,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 23,0,0,0,1,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 230,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 229,0,0,0,0,0,1,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 228,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 226,0,0,0,1,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 227,0,0,0,5,0,3,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 231,0,0,0,0,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 232,0,0,0,1,0,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 233,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 238,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 239,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 237,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 236,0,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 234,1,0,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 235,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 256,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 257,2,0,0,0,0,2,0,0,0,1,0,2
ICC-Absentee by Mail 2 - 279,0,1,0,1,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 277,1,2,0,2,0,3,0,0,1,0,0,1
ICC-Absentee by Mail 2 - 276,3,4,0,1,1,5,0,0,0,2,0,0
ICC-Absentee by Mail 2 - 278,3,2,0,3,0,4,0,0,4,0,0,1
ICC-Absentee by Mail 2 - 28,1,0,0,1,0,1,0,0,1,2,0,0
ICC-Absentee by Mail 2 - 29,0,0,0,0,0,0,0,0,2,2,0,1
ICC-Absentee by Mail 2 - 274,2,6,0,3,0,7,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 275,0,5,0,0,0,9,0,0,1,0,0,0
ICC-Absentee by Mail 2 - 280,2,2,0,1,1,2,0,0,0,1,0,2
ICC-Absentee by Mail 2 - 3,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 31,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 34,0,2,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 32,2,0,0,0,0,2,0,0,2,1,0,0
ICC-Absentee by Mail 2 - 33,1,0,0,2,0,5,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 261,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 271,0,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 30,1,0,0,0,0,4,0,0,0,2,0,1
ICC-Absentee by Mail 2 - 273,3,1,0,5,1,5,0,0,2,2,0,2
ICC-Absentee by Mail 2 - 272,1,1,2,3,1,3,0,0,2,5,0,0
ICC-Absentee by Mail 2 - 258,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 260,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 262,0,0,0,2,1,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 26,0,0,0,0,0,1,0,0,0,0,0,1
ICC-Absentee by Mail 2 - 259,1,0,0,0,0,5,0,0,2,0,0,0
ICC-Absentee by Mail 2 - 265,1,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 264,0,1,0,0,0,1,0,0,0,0,0,2
ICC-Absentee by Mail 2 - 27,0,0,0,1,0,0,0,0,0,1,0,0
ICC-Absentee by Mail 2 - 263,0,1,0,0,0,1,0,0,0,2,0,0
ICC-Absentee by Mail 2 - 270,0,0,0,2,0,2,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 268,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 266,0,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 269,2,0,0,0,0,0,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 1,1,0,0,0,0,1,0,0,0,0,0,0
ICC-Absentee by Mail 2 - 267,0,0,0,2,0,0,0,0,1,0,0,0
